pet_20441, 3380, 枕頭, 睡覺
pet_11915, 3412, 失火, 報警
pet_7569, 3380, 鍋鏟, 炒菜
pet_17873, 3380, 鍋鏟, 炒菜
pet_17228, 3380, 鍋鏟, 炒菜
pet_19712, 3388, 去床上, 睡覺
pet_19712, 3388, 去床上, 睡覺
pet_864, 3388, 去床上, 睡覺
pet_16196, 3412, 煮飯, 洗米
pet_19472, 3385, 微笑, 高興
pet_19855, 3385, 微笑, 高興
pet_19630, 3355, 吃飽, 打嗝
pet_16938, 3355, 吃飽, 打嗝
pet_17104, 3378, 藍天, 天空
pet_18518, 3378, 藍天, 天空
pet_14548, 3378, 藍天, 天空
pet_18105, 3370, 人類, 生物
pet_17879, 3415, 家裡, 吃
pet_18057, 3415, 家裡, 吃
pet_14568, 3415, 家裡, 吃
pet_17372, 3380, 壘包, 打棒球
pet_17780, 3365, 水, 大自然
pet_10532, 3355, 被打, 受傷
pet_16194, 3355, 被打, 受傷
pet_16194, 3355, 被打, 受傷
pet_16159, 3355, 被打, 受傷
pet_18923, 3389, 吃藥, 不舒服
pet_17449, 3389, 吃藥, 不舒服
pet_20180, 3380, 叉子, 用餐
pet_16033, 3380, 叉子, 用餐
pet_11562, 3380, 叉子, 用餐
pet_17882, 3370, 筆, 用具
pet_16607, 3370, 筆, 用具
pet_20888, 3386, 游泳, 瘦身
pet_19855, 3392, 學生, 懲罰
pet_19644, 3392, 學生, 懲罰
pet_18020, 3392, 學生, 懲罰
pet_18020, 3392, 學生, 懲罰
pet_15043, 3365, 大腦, 腦袋
pet_18370, 3360, 下雨, 穿雨衣
pet_18159, 3360, 下雨, 穿雨衣
pet_12375, 3380, 電視, 看連續劇
pet_12660, 3389, 吃泡麵, 肚子餓
pet_12363, 3412, 發燒, 吃藥
pet_12363, 3412, 發燒, 吃藥
pet_14562, 3412, 發燒, 吃藥
pet_18404, 3354, 讀書, 有學問
pet_15669, 3354, 讀書, 有學問
pet_15962, 3354, 讀書, 有學問
pet_20205, 3412, 上PTT, 養寵物
pet_17001, 3412, 上PTT, 養寵物
pet_17228, 3388, 約人, 看電影
pet_19712, 3391, 上班族, 領薪水
pet_20699, 3391, 上班族, 領薪水
pet_20267, 3391, 上班族, 領薪水
pet_20244, 3380, 皮包, 逛街
pet_18518, 3380, 皮包, 逛街
pet_1661, 3399, 水, 透明
pet_16745, 3399, 水, 透明
pet_18511, 3371, 心臟, 身體
pet_17526, 3371, 心臟, 身體
pet_17526, 3371, 心臟, 身體
pet_16300, 3371, 心臟, 身體
pet_16432, 3371, 心臟, 身體
pet_248, 3412, 想大便, 去廁所
pet_17007, 3415, 情人節, 難過
pet_16336, 3415, 情人節, 難過
pet_17794, 3360, 洗米, 加水
pet_17747, 3360, 洗米, 加水
pet_5227, 3360, 洗米, 加水
pet_16785, 3360, 洗米, 加水
pet_16102, 3412, 沒錢, 工作
pet_20656, 3391, 補習班, 學生
pet_20675, 3391, 補習班, 學生
pet_20602, 3391, 補習班, 學生
pet_17366, 3391, 補習班, 學生
pet_9788, 3368, 紙張, 樹木
pet_18159, 3386, 聽音樂, 放鬆心情
pet_19627, 3386, 聽音樂, 放鬆心情
pet_19499, 3386, 聽音樂, 放鬆心情
pet_18870, 3386, 聽音樂, 放鬆心情
pet_12730, 3378, 烏龜, 動物園
pet_7895, 3385, 流血, 跌倒
pet_19583, 3415, 生日當天, 吃蛋糕
pet_18404, 3354, 洗澡, 心情好
pet_17139, 3354, 洗澡, 心情好
pet_20066, 3353, 流汗, 吃冰
pet_19284, 3353, 流汗, 吃冰
pet_19034, 3353, 流汗, 吃冰
pet_19499, 3366, 棉被, 羊毛
pet_19499, 3366, 棉被, 羊毛
pet_18254, 3366, 棉被, 羊毛
pet_18254, 3366, 棉被, 羊毛
pet_5459, 3388, 唱歌, 發洩
pet_99, 3366, 枕頭, 棉花
pet_18511, 3373, 人, 太陽
pet_16785, 3373, 人, 太陽
pet_20000, 3409, 黃色, 明亮
pet_234, 3409, 黃色, 明亮
pet_18518, 3366, 電腦, 顯示卡
pet_18999, 3389, 聽音樂, 生氣
pet_17859, 3389, 聽音樂, 生氣
pet_17357, 3389, 聽音樂, 生氣
pet_16156, 3389, 聽音樂, 生氣
pet_4238, 3389, 聽音樂, 生氣
pet_18741, 3380, 立可帶, 考試
pet_18108, 3380, 立可帶, 考試
pet_15669, 3380, 立可帶, 考試
pet_15669, 3380, 立可帶, 考試
pet_16224, 3380, 立可帶, 考試
pet_4827, 3377, 筷子, 廚房
pet_20310, 3377, 筷子, 廚房
pet_19406, 3377, 筷子, 廚房
pet_18192, 3355, 運動完, 吃飯
pet_19472, 3355, 運動完, 吃飯
pet_17228, 3355, 運動完, 吃飯
pet_18373, 3353, 下雨, 在家
pet_19883, 3356, 吃飯, 胖
pet_20629, 3384, 汽車, 動
pet_18504, 3384, 汽車, 動
pet_16432, 3384, 汽車, 動
pet_19712, 3357, 飆車, 車禍
pet_20015, 3357, 飆車, 車禍
pet_20699, 3354, 努力, 成功
pet_20338, 3354, 努力, 成功
pet_18357, 3354, 努力, 成功
pet_19922, 3389, 擦眼淚, 哭
pet_16954, 3389, 擦眼淚, 哭
pet_16878, 3389, 擦眼淚, 哭
pet_19853, 3366, 冰塊, 果汁
pet_18404, 3366, 冰塊, 果汁
pet_18404, 3366, 冰塊, 果汁
pet_18912, 3370, 狗, 朋友
pet_16992, 3370, 狗, 朋友
pet_18774, 3356, 看電視, 開心
pet_18695, 3356, 看電視, 開心
pet_18173, 3356, 看電視, 開心
pet_18404, 3356, 憤怒, 生氣
pet_18057, 3356, 憤怒, 生氣
pet_17164, 3378, 嘴巴, 人
pet_16774, 3378, 嘴巴, 人
pet_16156, 3378, 嘴巴, 人
pet_386, 3354, 放假, 快樂
pet_19463, 3354, 放假, 快樂
pet_20415, 3358, 抽菸, 咳嗽
pet_19534, 3358, 抽菸, 咳嗽
pet_16292, 3358, 抽菸, 咳嗽
pet_16370, 3358, 抽菸, 咳嗽
pet_19718, 3357, 逛街, 開心
pet_18943, 3357, 逛街, 開心
pet_17847, 3357, 逛街, 開心
pet_16700, 3357, 逛街, 開心
pet_19848, 3391, 學生, 休息
pet_4206, 3391, 學生, 休息
pet_17431, 3391, 學生, 休息
pet_17228, 3391, 學生, 休息
pet_18505, 3354, 工作, 疲累
pet_18404, 3354, 工作, 疲累
pet_18404, 3354, 工作, 疲累
pet_17008, 3386, 看電影, 打發時間
pet_12939, 3386, 看電影, 打發時間
pet_16314, 3393, 怕貓的人, 貓
pet_15941, 3393, 怕貓的人, 貓
pet_18591, 3392, 情侶, 吵架
pet_16192, 3355, 洗完澡, 睡覺
pet_18476, 3355, 洗完澡, 睡覺
pet_7051, 3355, 洗完澡, 睡覺
pet_19077, 3366, 奶油, 牛奶
pet_7179, 3386, 休息, 養精蓄銳
pet_19916, 3386, 休息, 養精蓄銳
pet_18623, 3386, 休息, 養精蓄銳
pet_19049, 3360, 洗澡, 拿換洗衣服
pet_248, 3360, 洗澡, 拿換洗衣服
pet_16292, 3380, 提款機, 領錢
pet_7569, 3380, 提款機, 領錢
pet_17104, 3380, 提款機, 領錢
pet_16853, 3380, 提款機, 領錢
pet_2395, 3385, 讀書, 上進
pet_2395, 3385, 讀書, 上進
pet_7179, 3385, 讀書, 上進
pet_4770, 3385, 讀書, 上進
pet_20205, 3383, 兔子, 吃
pet_3264, 3383, 兔子, 吃
pet_20066, 3383, 馬, 吃草
pet_20736, 3383, 馬, 吃草
pet_16785, 3383, 馬, 吃草
pet_18858, 3383, 馬, 吃草
pet_18592, 3383, 馬, 吃草
pet_16958, 3383, 馬, 吃草
pet_17720, 3380, 鍵盤, 聊天
pet_17729, 3380, 鍵盤, 聊天
pet_4640, 3380, 鍵盤, 聊天
pet_18406, 3404, 心情不好, 生氣
pet_18061, 3404, 心情不好, 生氣
pet_99, 3404, 沒吃飯, 肚子餓
pet_16942, 3387, 運動, 強健的體魄
pet_16942, 3387, 運動, 強健的體魄
pet_15341, 3387, 運動, 強健的體魄
pet_19337, 3380, 螢幕, 上PTT
pet_19978, 3380, 螢幕, 上PTT
pet_14573, 3380, 螢幕, 上PTT
pet_19883, 3399, 冰淇淋, 冰
pet_20369, 3399, 冰淇淋, 冰
pet_19418, 3380, 書, 無聊
pet_9987, 3380, 書, 無聊
pet_5240, 3380, 書, 無聊
pet_17007, 3366, 碗, 塑膠
pet_19239, 3378, 玉山, 台灣
pet_17751, 3378, 玉山, 台灣
pet_16300, 3385, 上廁所, 想尿尿
pet_16300, 3385, 上廁所, 想尿尿
pet_11962, 3385, 上廁所, 想尿尿
pet_7179, 3384, 女人, 哭
pet_9106, 3389, 睡覺, 超級累
pet_8841, 3389, 睡覺, 超級累
pet_17657, 3412, 上廁所, 拿衛生紙
pet_15872, 3412, 上廁所, 拿衛生紙
pet_20222, 3393, 吸血鬼, 大蒜
pet_18778, 3393, 吸血鬼, 大蒜
pet_18695, 3393, 吸血鬼, 大蒜
pet_16588, 3393, 吸血鬼, 大蒜
pet_19583, 3370, 書桌, 桌子
pet_20005, 3370, 書桌, 桌子
pet_16942, 3370, 書桌, 桌子
pet_16186, 3388, 去夜店, 跳舞
pet_20046, 3360, 出門, 帶鑰匙
pet_17962, 3360, 出門, 帶鑰匙
pet_7569, 3360, 出門, 帶鑰匙
pet_15705, 3360, 出門, 帶鑰匙
pet_18774, 3370, 思念, 習慣
pet_18561, 3377, 泡麵, 便利商店
pet_28, 3377, 泡麵, 便利商店
pet_18057, 3378, 警衛, 學校
pet_19022, 3378, 警衛, 學校
pet_2395, 3380, 購物袋, 買東西
pet_18592, 3380, 購物袋, 買東西
pet_18112, 3380, 購物袋, 買東西
pet_18001, 3380, 購物袋, 買東西
pet_18057, 3360, 開車, 繫安全帶
pet_20074, 3415, 生日, 送禮物
pet_18179, 3415, 生日, 送禮物
pet_16147, 3415, 生日, 送禮物
pet_19752, 3355, 下雨, 淋雨
pet_5459, 3355, 下雨, 淋雨
pet_16785, 3380, 健保卡, 看醫生
pet_1109, 3380, 健保卡, 看醫生
pet_8332, 3380, 健保卡, 看醫生
pet_17747, 3412, 洗澡, 洗身體
pet_7167, 3412, 洗澡, 洗身體
pet_17739, 3412, 洗澡, 洗身體
pet_16534, 3412, 洗澡, 洗身體
pet_19956, 3375, 郵差, 門
pet_17228, 3375, 郵差, 門
pet_19425, 3377, 資料, 網路上
pet_7569, 3377, 資料, 網路上
pet_17001, 3357, 吃飯, 肥胖
pet_19045, 3357, 吃飯, 肥胖
pet_17443, 3357, 吃飯, 肥胖
pet_13455, 3368, 椅子, 樹木
pet_18286, 3387, 省錢, 錢
pet_12134, 3387, 省錢, 錢
pet_18261, 3387, 省錢, 錢
pet_18459, 3389, 吃餅乾, 餓
pet_17890, 3389, 吃餅乾, 餓
pet_16292, 3389, 吃餅乾, 餓
pet_17859, 3392, 爸爸, 帳單
pet_17624, 3392, 爸爸, 帳單
pet_19962, 3356, 高興, 微笑
pet_19627, 3356, 高興, 微笑
pet_19534, 3356, 高興, 微笑
pet_15669, 3356, 高興, 微笑
pet_5145, 3356, 高興, 微笑
pet_601, 3389, 聽音樂, 傷心
pet_19830, 3389, 找朋友, 無聊
pet_3264, 3389, 找朋友, 無聊
pet_16266, 3389, 找朋友, 無聊
pet_16915, 3387, 帥氣, 女朋友
pet_20743, 3353, 吃壞肚子, 上廁所
pet_5467, 3353, 吃壞肚子, 上廁所
pet_19883, 3388, 緊張, 告白
pet_17007, 3388, 緊張, 告白
pet_12455, 3388, 緊張, 告白
pet_386, 3391, 工人, 放假
pet_248, 3391, 工人, 放假
pet_19472, 3367, 椅子, 塑膠
pet_4619, 3367, 椅子, 塑膠
pet_18001, 3365, 手掌, 身體
pet_28, 3365, 手掌, 身體
pet_19499, 3415, 颱風天, 看電視
pet_17112, 3412, 失戀, 哭泣
pet_864, 3412, 失戀, 哭泣
pet_20000, 3353, 心情不好, 喝酒
pet_12363, 3353, 心情不好, 喝酒
pet_19950, 3354, 分手, 悲傷
pet_19519, 3354, 分手, 悲傷
pet_17710, 3354, 分手, 悲傷
pet_18923, 3415, 耶誕節, 吃大餐
pet_18923, 3415, 耶誕節, 吃大餐
pet_18406, 3415, 耶誕節, 吃大餐
pet_19883, 3412, 看電視, 笑
pet_15594, 3388, 睡覺, 放空
pet_18373, 3392, 人, 痛苦
pet_19888, 3354, 吃飯, 肚子不餓
pet_20206, 3356, 生病, 發燒
pet_18085, 3356, 生病, 發燒
pet_18085, 3356, 生病, 發燒
pet_2395, 3385, 讀書, 用功
pet_18833, 3385, 讀書, 用功
pet_7179, 3385, 讀書, 用功
pet_16890, 3384, 車子, 拋錨
pet_16196, 3384, 車子, 拋錨
pet_18001, 3384, 女人, 撒嬌
pet_17298, 3384, 女人, 撒嬌
pet_17335, 3371, 人, 公園
pet_19499, 3353, 肚子餓, 吃冰
pet_14773, 3353, 肚子餓, 吃冰
pet_13653, 3412, 生病, 難過
pet_20148, 3384, 人, 走路
pet_19075, 3384, 人, 走路
pet_15974, 3384, 人, 走路
pet_18507, 3391, 學生, 考試
pet_18664, 3391, 學生, 考試
pet_1661, 3391, 學生, 考試
pet_18356, 3378, 尺, 鉛筆盒
pet_18404, 3378, 尺, 鉛筆盒
pet_16785, 3378, 原子筆, 鉛筆盒
pet_18356, 3378, 原子筆, 鉛筆盒
pet_19916, 3377, 冰塊, 冰箱
pet_18663, 3377, 冰塊, 冰箱
pet_18931, 3377, 衣服, 衣櫥
pet_12794, 3378, 書架, 圖書館
pet_19119, 3378, 書架, 圖書館
pet_18001, 3378, 書架, 圖書館
pet_18680, 3354, 唸書, 聰明
pet_18561, 3354, 唸書, 聰明
pet_18406, 3383, 狗, 啃骨頭
pet_18958, 3383, 狗, 啃骨頭
pet_9605, 3383, 貓, 當寵物
pet_15829, 3383, 貓, 當寵物
pet_15829, 3383, 貓, 當寵物
pet_19938, 3393, 學生, 校長
pet_17893, 3393, 學生, 校長
pet_15043, 3393, 學生, 校長
pet_16802, 3393, 學生, 校長
pet_11119, 3388, 聽音樂, 看書
pet_16927, 3354, 打球, 很累
pet_17140, 3380, 小說, 上廁所
pet_14580, 3380, 小說, 上廁所
pet_19499, 3380, 肥皂, 上廁所
pet_19499, 3380, 肥皂, 上廁所
pet_19077, 3377, 電鍋, 廚房
pet_7930, 3377, 電鍋, 廚房
pet_17244, 3354, 大便, 爽
pet_17047, 3354, 大便, 爽
pet_11631, 3385, 哭, 肚子餓
pet_16370, 3355, 吃飯, 上廁所
pet_19041, 3353, 電腦, 上網
pet_16057, 3415, 肚子餓時, 吃飯
pet_15851, 3415, 肚子餓時, 吃飯
pet_19425, 3390, 豬, 吃飯
pet_18511, 3357, 快樂, 健康
pet_18382, 3357, 快樂, 健康
pet_16196, 3357, 樂透, 金錢
pet_18810, 3357, 看書, 快樂
pet_20201, 3415, 廁所, 上大號
pet_19347, 3415, 廁所, 上大號
pet_20841, 3366, 衣服, 塑膠
pet_17264, 3357, 愛情, 開心
pet_17354, 3389, 打瞌睡, 讀書
pet_16300, 3380, 計算機, 算錢
pet_10488, 3380, 計算機, 算錢
pet_266, 3368, 餅乾, 水果
pet_17275, 3392, 員工, 炒魷魚
pet_15662, 3392, 員工, 炒魷魚
pet_18008, 3385, 拉肚子, 生病
pet_11962, 3385, 拉肚子, 生病
pet_11962, 3385, 拉肚子, 生病
pet_16945, 3385, 拉肚子, 生病
pet_17887, 3368, 沙拉, 水果
pet_266, 3368, 沙拉, 水果
pet_18370, 3378, 新聞, 電視
pet_18363, 3385, 生氣, 被騙
pet_16890, 3354, 生氣, 想哭
pet_2161, 3386, 吃飯, 拉屎
pet_7338, 3386, 吃飯, 拉屎
pet_139, 3386, 吃飯, 拉屎
pet_17431, 3353, 很熱, 脫衣服
pet_15722, 3390, 貓咪, 吃魚
pet_20545, 3390, 貓咪, 吃魚
pet_17952, 3390, 貓咪, 吃魚
pet_17431, 3378, 錢, 主人
pet_8413, 3370, 狗狗, 寵物
pet_19712, 3370, 狗狗, 寵物
pet_18939, 3370, 狗狗, 寵物
pet_10150, 3391, 男人, 愛情
pet_17166, 3380, 舌頭, 親親
pet_17502, 3373, 大海, 天空
pet_16942, 3373, 大海, 天空
pet_19371, 3357, 賺錢, 錢
pet_19472, 3357, 賺錢, 錢
pet_19394, 3357, 賺錢, 錢
pet_18085, 3357, 賺錢, 錢
pet_16745, 3357, 賺錢, 錢
pet_16774, 3357, 賺錢, 快樂
pet_15723, 3357, 睡覺, 體力
pet_5467, 3357, 睡覺, 體力
pet_15872, 3357, 睡覺, 體力
pet_2395, 3357, 讀書, 金錢
pet_16702, 3357, 讀書, 金錢
pet_20349, 3383, 貓咪, 玩耍
pet_19712, 3383, 貓咪, 玩耍
pet_18001, 3383, 貓咪, 玩耍
pet_20400, 3356, 無聊, 找事做
pet_16168, 3356, 無聊, 找事做
pet_18171, 3380, 頭腦, 思考
pet_4733, 3380, 頭腦, 思考
pet_19774, 3370, 魚, 動物
pet_16074, 3360, 刷牙, 起床
pet_18709, 3370, 愛, 責任
pet_19888, 3387, 唱歌, 好心情
pet_18504, 3387, 唱歌, 好心情
pet_10922, 3387, 唱歌, 好心情
pet_17964, 3393, 貓, 鬼
pet_19041, 3371, 魚, 魚缸
pet_18699, 3371, 魚, 魚缸
pet_19406, 3353, 天黑, 回家
pet_18330, 3353, 天黑, 回家
pet_17001, 3353, 天黑, 回家
pet_20304, 3386, 賺錢, 養寵物
pet_6336, 3386, 賺錢, 養寵物
pet_263, 3389, 打架, 不爽
pet_14548, 3356, 失戀, 很難過
pet_18823, 3356, 失戀, 很難過
pet_18663, 3356, 失戀, 很難過
pet_15980, 3356, 失戀, 很難過
pet_19109, 3354, 肚子餓, 抓狂
pet_20148, 3354, 肚子餓, 不開心
pet_20208, 3354, 肚子餓, 不開心
pet_4624, 3380, 紙, 寫信
pet_18085, 3380, 紙, 畫圖
pet_16865, 3380, 紙, 畫圖
pet_11971, 3380, 紙, 畫圖
pet_17790, 3392, 電腦, 病毒
pet_18929, 3392, 男人, 沒錢
pet_17749, 3392, 男人, 沒錢
pet_17749, 3392, 男人, 沒錢
pet_17732, 3354, 太累, 想睡覺
pet_16019, 3354, 太累, 想睡覺
pet_20267, 3356, 缺錢, 工作
pet_16702, 3356, 缺錢, 工作
pet_16186, 3356, 缺錢, 工作
pet_19322, 3358, 暴飲暴食, 肥胖
pet_16607, 3358, 暴飲暴食, 肥胖
pet_18057, 3356, 爽, 開心
pet_16019, 3356, 爽, 開心
pet_16268, 3356, 爽, 開心
pet_16221, 3356, 爽, 開心
pet_18404, 3356, 胖, 減肥
pet_356, 3356, 胖, 減肥
pet_19981, 3386, 看電視, 長知識
pet_5459, 3386, 看電視, 長知識
pet_17095, 3367, 書, 紙
pet_4197, 3367, 書, 紙
pet_18858, 3377, 錢, 口袋
pet_19028, 3355, 洗澡, 吃飯
pet_386, 3356, 可愛, 喜歡
pet_15702, 3360, 肚子餓, 吃東西
pet_17782, 3360, 肚子餓, 吃東西
pet_7167, 3360, 肚子餓, 吃東西
pet_18373, 3354, 看書, 睡覺
pet_16823, 3354, 看書, 睡覺
pet_18404, 3354, 很累, 睡覺
pet_18373, 3354, 很累, 睡覺
pet_16961, 3412, 很累, 休息
pet_17517, 3412, 很累, 休息
pet_18504, 3412, 寂寞, 睡覺
pet_18476, 3357, 賭博, 財富
pet_17030, 3357, 賭博, 財富
pet_18164, 3391, 小雞, 玩耍
pet_12731, 3387, 努力, 好身材
pet_19010, 3366, 衛生紙, 樹木
pet_18283, 3366, 衛生紙, 樹木
pet_15669, 3366, 衛生紙, 樹木
pet_15669, 3366, 衛生紙, 樹木
pet_16251, 3366, 衛生紙, 樹木
pet_18363, 3412, 開心, 手舞足蹈
pet_17733, 3412, 開心, 手舞足蹈
pet_1541, 3366, 褲子, 布
pet_19830, 3409, 吃藥, 生病
pet_19534, 3384, 兔子, 吃草
pet_18003, 3384, 兔子, 吃草
pet_16932, 3384, 兔子, 吃草
pet_19534, 3357, 吵架, 分手
pet_19752, 3357, 吵架, 分手
pet_20408, 3391, 上班族, 養家
pet_18245, 3391, 上班族, 養家
pet_16236, 3391, 上班族, 養家
pet_17228, 3399, 辣椒, 辛辣
pet_7930, 3399, 辣椒, 辛辣
pet_20888, 3389, 花錢, 開心
pet_17112, 3389, 花錢, 開心
pet_16186, 3389, 花錢, 開心
pet_16355, 3370, 親情, 愛
pet_7786, 3365, 骨頭, 身體
pet_2087, 3415, 廁所, 小號
pet_16653, 3384, 難過, 哭
pet_19712, 3412, 想睡, 去睡覺
pet_14938, 3368, 糖果, 糖
pet_15157, 3368, 糖果, 糖
pet_19592, 3377, 椅子, 公園
pet_7569, 3377, 流浪漢, 公園
pet_18648, 3354, 讀書, 疲勞
pet_18108, 3354, 讀書, 疲勞
pet_16275, 3354, 讀書, 疲勞
pet_15872, 3360, 上課, 坐好
pet_15872, 3360, 上課, 坐好
pet_18741, 3354, 中樂透, 興奮
pet_18990, 3383, 病人, 睡覺
pet_18404, 3383, 病人, 睡覺
pet_17033, 3383, 病人, 睡覺
pet_18361, 3383, 狗, 拉屎
pet_15941, 3383, 狗, 拉屎
pet_20566, 3384, 雞, 下蛋
pet_20066, 3384, 貓, 喝水
pet_2395, 3384, 貓, 喝水
pet_17890, 3365, 朋友, 人生
pet_17517, 3365, 朋友, 人生
pet_16745, 3365, 朋友, 人生
pet_18826, 3385, 吃飯, 想長大
pet_20147, 3366, 冰淇淋, 水
pet_386, 3355, 睡著, 夢遊
pet_386, 3355, 睡著, 夢遊
pet_5227, 3355, 睡著, 夢遊
pet_18085, 3360, 上廁所, 拿衛生紙
pet_17214, 3360, 上廁所, 拿衛生紙
pet_15810, 3360, 上廁所, 拿衛生紙
pet_15810, 3360, 上廁所, 拿衛生紙
pet_18617, 3380, 螢光筆, 上課
pet_16224, 3380, 螢光筆, 上課
pet_20408, 3369, 奶茶, 糖
pet_17556, 3369, 奶茶, 糖
pet_4283, 3369, 紅茶, 茶葉
pet_4992, 3369, 紅茶, 茶葉
pet_7556, 3369, 紅茶, 茶葉
pet_18823, 3415, 情人節, 很開心
pet_18642, 3415, 情人節, 很開心
pet_10546, 3386, 肚子餓, 吃飯
pet_16702, 3388, 度估, 睡覺
pet_19573, 3388, 吃爆米花, 看電影
pet_17833, 3388, 吃爆米花, 看電影
pet_18669, 3369, 桌子, 塑膠
pet_17556, 3369, 桌子, 塑膠
pet_386, 3386, 吃飯, 維持生命
pet_16194, 3386, 吃飯, 維持生命
pet_8712, 3354, 吃藥, 睡著
pet_17502, 3356, 失戀, 心痛
pet_17414, 3356, 失戀, 心痛
pet_18490, 3392, 小孩, 挨罵
pet_16949, 3392, 小孩, 挨罵
pet_16730, 3392, 小孩, 挨罵
pet_17596, 3383, 廚師, 煮飯
pet_5227, 3383, 廚師, 煮飯
pet_15043, 3356, 不爽, 打人
pet_17289, 3356, 不爽, 打人
pet_20327, 3388, 脫衣服, 游泳
pet_19938, 3385, 想睡覺, 很累
pet_6493, 3415, 生日, 喝酒
pet_18930, 3415, 生日, 喝酒
pet_18001, 3415, 生日, 喝酒
pet_15613, 3383, 學生, 打球
pet_7930, 3383, 雞, 下蛋
pet_18669, 3385, 生氣, 被冤枉
pet_18669, 3385, 生氣, 被冤枉
pet_16300, 3385, 生氣, 被冤枉
pet_18941, 3378, 天使, 天堂
pet_16196, 3378, 天使, 天堂
pet_12566, 3388, 開心, 吃飯
pet_16292, 3388, 找馬桶, 大便
pet_19855, 3355, 天氣熱, 吹電風扇
pet_16679, 3355, 天氣熱, 吹電風扇
pet_7552, 3368, 衣服, 棉花
pet_19041, 3390, 正妹, 打扮
pet_18976, 3390, 正妹, 打扮
pet_19522, 3412, 累, 想睡覺
pet_19522, 3412, 累, 想睡覺
pet_19566, 3412, 累, 想睡覺
pet_18623, 3384, 音響, 發出聲音
pet_5227, 3384, 音響, 發出聲音
pet_19712, 3404, 快樂, 大笑
pet_8040, 3404, 快樂, 大笑
pet_20000, 3358, 便秘, 痔瘡
pet_18108, 3377, 星星, 天空
pet_19031, 3377, 星星, 天空
pet_19286, 3384, 貓, 跑
pet_2395, 3384, 貓, 跑
pet_18337, 3384, 貓, 跑
pet_6790, 3369, 鉛筆, 鉛
pet_17605, 3367, 人, 愛
pet_19630, 3383, 無聊, 讀書
pet_16292, 3380, 床, 想睡覺
pet_9608, 3368, 房子, 木頭
pet_20147, 3356, 逛街, 開心
pet_19938, 3356, 逛街, 開心
pet_18774, 3356, 逛街, 開心
pet_17410, 3356, 逛街, 開心
pet_20074, 3412, 開心, 喝酒
pet_16019, 3412, 開心, 喝酒
pet_12302, 3412, 開心, 喝酒
pet_17068, 3380, 電視, 打電動
pet_16958, 3380, 電視, 打電動
pet_5703, 3380, 電視, 打電動
pet_8413, 3415, 看電影, 吃爆米花
pet_19269, 3412, 難過, 傷心
pet_386, 3412, 難過, 傷心
pet_16156, 3412, 難過, 傷心
pet_16194, 3412, 難過, 傷心
pet_19472, 3356, 時間到, 吃飯
pet_19197, 3356, 時間到, 吃飯
pet_17449, 3415, 睡覺, 蓋棉被
pet_18528, 3366, 電腦, 軟體
pet_17757, 3354, 吃飯, 不會餓
pet_17517, 3354, 吃飯, 不會餓
pet_14718, 3353, 肚子餓, 不開心
pet_14718, 3353, 肚子餓, 不開心
pet_18831, 3392, 人, 死亡
pet_17733, 3380, 勺子, 吃飯
pet_19009, 3373, 太陽, 天空
pet_17431, 3373, 太陽, 天空
pet_20348, 3387, 用功念書, 好成績
pet_19499, 3387, 用功念書, 好成績
pet_12207, 3387, 用功念書, 好成績
pet_127, 3387, 用功念書, 好成績
pet_17825, 3380, 手, 上網
pet_17739, 3380, 手, 上網
pet_17047, 3380, 手, 上網
pet_19895, 3385, 哭, 心情不好
pet_19284, 3392, 學生, 補習
pet_16101, 3392, 學生, 補習
pet_18735, 3387, 努力, 夢想
pet_18037, 3387, 努力, 夢想
pet_18404, 3353, 聚餐, 吃飯
pet_18709, 3353, 唱歌, 跳舞
pet_17140, 3409, 太陽, 陽光
pet_19090, 3378, 錢, 家裡
pet_18404, 3378, 錢, 家裡
pet_176, 3378, 錢, 家裡
pet_11874, 3389, 養寵物, 寂寞
pet_17461, 3353, 肚子痛, 放屁
pet_17335, 3353, 肚子痛, 放屁
pet_18561, 3356, 生氣, 想打人
pet_17793, 3356, 生氣, 想打人
pet_16679, 3388, 很生氣, 打人
pet_18504, 3412, 無聊, 打電話
pet_18983, 3383, 阿扁, 洗錢
pet_19413, 3380, 雙腳, 跑步
pet_5459, 3357, 吃飯, 飽
pet_18877, 3360, 上學, 背書包
pet_18119, 3360, 上學, 背書包
pet_19371, 3391, 心情不好, 睡覺
pet_18363, 3356, 洗澡, 脫衣服
pet_386, 3356, 洗澡, 脫衣服
pet_19041, 3386, 唸書, 知識
pet_17215, 3386, 唸書, 知識
pet_9492, 3386, 唸書, 未來
pet_386, 3356, 跑步, 累
pet_16594, 3356, 跑步, 累
pet_20699, 3384, 電腦, 發出聲音
pet_14718, 3384, 電腦, 發出聲音
pet_17793, 3384, 電腦, 發出聲音
pet_20240, 3389, 找東西吃, 餓
pet_18596, 3389, 找東西吃, 餓
pet_18171, 3389, 找東西吃, 餓
pet_19284, 3354, 聽歌, 快樂
pet_19883, 3388, 清喉嚨, 唱歌
pet_7167, 3409, 紫色, 紫羅蘭
pet_6493, 3360, 洗澡, 脫鞋子
pet_15417, 3386, 減肥, 漂亮
pet_18173, 3380, 椅子, 上課
pet_18547, 3390, 小貓, 小狗
pet_10211, 3393, 螞蟻, 殺蟲劑
pet_18504, 3393, 螞蟻, 殺蟲劑
pet_18713, 3393, 螞蟻, 殺蟲劑
pet_16395, 3393, 螞蟻, 殺蟲劑
pet_18511, 3353, 難過, 流淚
