pet_15705, 3370, 蛋糕, 甜點
pet_13179, 3356, 想吐, 吐了
pet_14517, 3383, 學生, 準備考試
pet_13179, 3383, 學生, 準備考試
pet_13364, 3393, 老鼠, 陷阱
pet_13020, 3393, 小姐, 蟑螂
pet_15665, 3353, 無聊, 看pps
pet_13185, 3353, 無聊, 看pps
pet_13353, 3388, 跟著唱歌, 聽音樂
pet_386, 3412, 吃飯, 放鬆
pet_13270, 3412, 吃飯, 放鬆
pet_9670, 3377, 憲兵, 總統府
pet_13238, 3365, 臭豆腐, 臭臭鍋
pet_15925, 3384, 時鐘, 報時
pet_13036, 3384, 時鐘, 報時
pet_14101, 3415, 洗澡時, 脫衣服
pet_28, 3385, 睡覺, 上課無聊
pet_12552, 3383, 兔子, 睡
pet_12381, 3412, 覺得冷, 開暖氣
pet_13403, 3390, 小孩, 哭
pet_9578, 3390, 小孩, 哭
pet_11284, 3360, 上網, 插網路線
pet_12888, 3409, 綠色, 純淨
pet_12864, 3366, 印表機, 噴頭
pet_515, 3390, 女人, 快樂
pet_13349, 3367, 學校, 人
pet_13314, 3392, 他, 被騙
pet_13352, 3360, 看影片, 準備零食
pet_13460, 3360, 看影片, 買票
pet_13375, 3353, 玩電腦, 上PTT
pet_13038, 3383, 正妹, 吃
pet_13038, 3383, 正妹, 喝
pet_13038, 3383, 正妹, 睡
pet_13101, 3373, 主機, 電腦
pet_12380, 3358, 暴飲暴食, 身體不好
pet_12510, 3384, 感冒, 吃藥
pet_12756, 3360, 告白, 鼓起勇氣
pet_15810, 3360, 去KTV, 訂位
pet_15810, 3360, 去KTV, 點歌
pet_12756, 3360, 去KTV, 點歌
pet_12756, 3377, 手術室, 醫院
pet_12756, 3385, 洗澡, 身體髒
pet_13483, 3377, 急診室, 醫院
pet_9844, 3383, 警衛, 看門
pet_13455, 3371, 病毒, 電腦
pet_15834, 3355, 口渴, 找水喝
pet_12495, 3380, 潤滑液, 做愛
pet_5996, 3380, 潤滑液, 做愛
pet_10842, 3378, 樹, 山上
pet_4263, 3380, 床, 上床
pet_5040, 3380, 床, 上床
pet_12954, 3377, 廁所, 旅館
pet_5996, 3377, 廁所, 旅館
pet_11562, 3360, 騎車, 加油
pet_5518, 3360, 騎車, 加油
pet_12895, 3409, 紅色, 紅包
pet_15660, 3357, 喝酒, 宿醉
pet_13038, 3358, 吸毒, 社會問題
pet_12923, 3390, 老人, 喝茶
pet_13376, 3393, 警察, 上司
pet_13302, 3357, 好心, 好報
pet_13401, 3388, 打瞌睡, 讀書
pet_12203, 3378, 健康步道, 公園
pet_15700, 3404, 快樂, 愉快
pet_15651, 3395, 老師, 上課講話
pet_15670, 3393, 獅子, 母獅子
pet_15712, 3354, 女朋友, 開心
pet_14987, 3383, 我, 煮飯
pet_11911, 3383, 我, 煮飯
pet_12939, 3354, 看棒球, 開心
pet_7357, 3354, 看棒球, 開心
pet_12363, 3387, 煮飯, 飯吃
pet_12363, 3387, 買飯, 飯吃
pet_13397, 3368, 餅乾, 奶粉
pet_9670, 3368, 餅乾, 奶粉
pet_15911, 3378, 電線桿, 路邊
pet_12840, 3356, 很髒, 洗澡
pet_12840, 3366, 消防隊, 消防車
pet_15722, 3385, 上班, 要養家
pet_13226, 3387, 賺錢, 衣服
pet_15660, 3380, 男人, 買東西
pet_12450, 3384, 小狗, 裝可愛
pet_12363, 3353, 大太陽, 防曬
pet_2747, 3377, 床, 大賣場
pet_13387, 3391, 校長, 升等
pet_12795, 3393, 蛇, 鱷魚
pet_13641, 3383, 你, 聊天
pet_7390, 3383, 你, 聊天
pet_13200, 3370, 親親, 動作
pet_259, 3370, 親親, 動作
pet_12864, 3383, 鳥, 睡
pet_15662, 3360, 睡不著, 看電視
pet_13339, 3360, 睡不著, 看電視
pet_13612, 3380, 工具, 工作
pet_15712, 3360, 泡泡麵, 加調味料
pet_13038, 3360, 泡泡麵, 加調味料
pet_13270, 3355, 去餐廳, 吃飯
pet_15669, 3383, 女人, 懷孕
pet_13270, 3383, 女人, 懷孕
pet_11453, 3366, 素食, 蔬菜
pet_13641, 3385, 上PTT, 想找人聊天
pet_13637, 3360, 親親, 摸臉
pet_13349, 3412, 吃東西, 看電視
pet_13656, 3377, 浴室, 賓館
pet_13656, 3377, 桌子, 賓館
pet_13656, 3377, 椅子, 賓館
pet_12711, 3360, 跳舞, 喝水
pet_12711, 3360, 跳舞, 吃飯
pet_11562, 3412, 睡醒, 打哈欠
pet_356, 3378, 鴕鳥, 動物園
pet_13445, 3353, 中樂透, 花大錢
pet_12455, 3366, 衣服, 尼龍布
pet_12756, 3368, 筷子, 木頭
pet_11008, 3368, 筷子, 木頭
pet_13208, 3385, 工作, 想賺錢
pet_10977, 3385, 工作, 想賺錢
pet_5773, 3395, 學生, 校長
pet_6163, 3395, 學生, 校長
pet_13641, 3383, 貓咪, 大便
pet_13460, 3399, 檸檬, 健康
pet_9257, 3399, 檸檬, 健康
pet_13208, 3354, 吃飯, 想喝湯
pet_99, 3354, 吃飯, 想喝湯
pet_13509, 3354, 傷心, 流眼淚
pet_386, 3354, 傷心, 流眼淚
pet_15696, 3377, 火車, 鐵軌
pet_13387, 3412, 想吃東西, 出門
pet_13387, 3412, 想吃東西, 買食物
pet_13038, 3388, 連上網路, 上PTT
pet_4193, 3388, 買CD, 聽歌
pet_13208, 3384, 手機, 下載遊戲
pet_13721, 3412, 肚子餓, 吃牛排
pet_13780, 3383, 狗, 尿尿
pet_12246, 3383, 狗, 尿尿
pet_386, 3380, 鏟子, 炒菜
pet_13208, 3377, 涼亭, 公園
pet_11915, 3377, 涼亭, 公園
pet_13534, 3389, 安靜, 累
pet_12954, 3387, 租, 車子
pet_12954, 3387, 加油, 成就
pet_12566, 3384, 女人, 看書
pet_13477, 3385, 打人, 想打人
pet_15669, 3378, 筆記本, 文具店
pet_12565, 3370, 西瓜, 食物
pet_15660, 3387, 有車子, 女朋友
pet_4238, 3387, 有車子, 女朋友
pet_10739, 3357, 颱風, 洪水
pet_12794, 3412, 聽音樂, 快樂
pet_5949, 3399, 失戀, 哀傷
pet_11791, 3389, 大叫, 快樂
pet_4440, 3389, 大叫, 快樂
pet_248, 3409, 想睡覺, 累了
pet_13038, 3409, 想睡覺, 累了
pet_13670, 3415, 感冒時, 休息
pet_13810, 3373, 老鼠, 桌子
pet_15722, 3354, 看書, 放鬆心情
pet_15694, 3383, 老師, 上班
pet_15681, 3355, 不舒服, 看醫生
pet_15898, 3365, 鈔票, 生命
pet_15898, 3365, 鈔票, 生命
pet_15898, 3365, 鈔票, 錢包
pet_15898, 3365, 鈔票, 錢包
pet_13770, 3390, 小嬰兒, 哭
pet_13376, 3356, 難過, 想大哭
pet_6794, 3357, 失望, 失落
pet_13455, 3378, 房間, 家裡
pet_12455, 3378, 房間, 家裡
pet_15754, 3412, 生氣, 翻桌
pet_15898, 3356, 愛, 行動
pet_15673, 3391, 男朋友, 我
pet_15841, 3360, 出門, 拿錢
pet_13455, 3360, 出門, 拿錢
pet_14108, 3366, 人類, 骨頭
pet_13641, 3366, 人類, 骨頭
pet_13509, 3385, 工作, 有能力
pet_12826, 3358, 運動, 氣喘
pet_13520, 3357, 財富, 豪宅
pet_13823, 3385, 沮喪, 失戀了
pet_12566, 3389, 拿水, 喝水
pet_12939, 3392, 朋友, 被背叛
pet_5227, 3353, 看醫生, 逃避
pet_12479, 3404, 吃到髒東西, 拉肚子
pet_12479, 3404, 食物不新鮮, 拉肚子
pet_12017, 3354, 無聊, 昏昏欲睡
pet_11108, 3354, 吃飯, 撐
pet_9682, 3354, 吃飯, 撐
pet_13376, 3357, 女人, 美麗
pet_10866, 3357, 女人, 美麗
pet_13894, 3415, 女朋友生日, 買蛋糕
pet_13811, 3384, 男人, 當兵
pet_13225, 3383, 媽媽, 教小孩
pet_13789, 3385, 吐, 暈車
pet_9670, 3383, 熊, 睡覺
pet_13653, 3358, 喝咖啡, 睡不著
pet_13712, 3371, 快樂, 愛情
pet_13626, 3384, 獅子, 叫
pet_13626, 3366, 鉛筆, 橡膠
pet_11782, 3378, 桌子, 警察局
pet_13712, 3386, 上網, 玩
pet_10959, 3386, 上網, 玩
pet_13455, 3384, 鳥, 大便
pet_12923, 3384, 狗, 追貓咪
pet_13673, 3355, 颱風來了, 下雨
pet_13711, 3357, 運動, 友誼
pet_13711, 3415, 家裡, 洗衣服
pet_13483, 3412, 生病, 戴口罩
pet_8616, 3357, 幸福, 好運
pet_9257, 3357, 幸福, 好運
pet_12840, 3386, 買樂透, 中大獎
pet_15881, 3412, 睡, 作夢
pet_1705, 3412, 睡, 作夢
pet_1705, 3355, 休息, 吃飯
pet_864, 3369, 麵包, 糖
pet_13809, 3392, 老師, 新流感
pet_12479, 3384, 叫, 爽
pet_14009, 3371, 花, 田
pet_5703, 3371, 花, 田
pet_14024, 3415, 七夕, 約會
pet_10746, 3415, 七夕, 約會
pet_12794, 3360, 打電動, 開電腦
pet_2840, 3360, 打電動, 開電腦
pet_1705, 3393, 小新, 媽媽
pet_10764, 3393, 小新, 媽媽
pet_10669, 3388, 聽音樂, 打發時間
pet_13935, 3386, 上網, 打b
pet_13455, 3380, 音樂, 休息
pet_515, 3387, 投資理財, 很多錢
pet_12302, 3377, 食物, 餐桌上
pet_15785, 3366, 紙, 樹
pet_14050, 3366, 紙, 樹
pet_13721, 3356, 沒錢, 偷竊
pet_13834, 3354, 生日, 快樂
pet_12878, 3383, 男人, 上班
pet_13777, 3380, 體力, 工作
pet_15810, 3365, 菜籃, 籃子
pet_15879, 3365, 菜藍, 生活
pet_15722, 3412, 煮飯, 先洗米
pet_15810, 3412, 大聲唱, 喉嚨痛
pet_15644, 3380, 水, 休息
pet_14987, 3380, 水, 清喉嚨
pet_15899, 3380, 腳踏車, 買食物
pet_14548, 3365, 油, 動物
pet_15693, 3380, 硬幣, 打電話
pet_15834, 3412, 去郵局, 買郵票
pet_15834, 3412, 去郵局, 寄信
pet_15898, 3378, 希望, 手機裡
pet_15898, 3378, 希望, 手機裡
pet_15834, 3360, 出去買, 有錢
pet_7179, 3412, 放鬆, 看書
pet_15677, 3380, 手帕, 洗手
pet_15707, 3356, 健康, 幸福
pet_15881, 3380, 杯墊, 拿杯子
pet_14987, 3380, 喉嚨, 清喉嚨
pet_15851, 3412, 拿筷子, 用右手
pet_15834, 3360, 吃零食, 買零食
pet_15895, 3388, 聽歌, 放輕鬆
pet_15677, 3365, 杯子, 喝水
pet_15785, 3388, 上msn, 找人
pet_15881, 3412, 領錢, 輸入密碼
pet_15670, 3365, 衛生紙, 紙
pet_15722, 3412, 煮飯, 打開抽油煙機
pet_15809, 3365, 碗, 筷子
pet_15669, 3353, 口渴, 望梅
pet_15696, 3380, 枕頭, 閉眼睛
pet_15696, 3380, 棉被, 閉眼睛
pet_15840, 3360, 拿碗, 拿筷子
pet_15867, 3365, 蓮蓬頭, 洗澡用具
pet_15669, 3380, 湯匙, 拿筷子
pet_15669, 3380, 碗, 拿筷子
pet_15700, 3380, 車子, 停車
pet_11445, 3357, 跑步, 疲勞
pet_14282, 3360, 睡覺, 關手機
pet_15660, 3412, 買東西吃, 拿錢
pet_386, 3365, 洗面乳, 保養
pet_15879, 3360, 找人去ktv, 化妝
pet_15898, 3360, 準備筷子, 準備
pet_15677, 3388, 睡覺, 躺著
pet_5172, 3388, 睡覺, 躺著
pet_7758, 3360, 害羞, 臉紅
pet_6463, 3360, 害羞, 臉紅
pet_15665, 3388, 打電話, 找餐廳
pet_6263, 3388, 打電話, 找餐廳
pet_7179, 3360, 聽音樂, 找音樂
pet_15665, 3412, 聽音樂, 跟著唱
pet_10269, 3412, 聽音樂, 跟著唱
pet_15645, 3365, 喉嚨, 人體
pet_15694, 3388, 拿錢, 去買
pet_14568, 3388, 拿水壺, 燒開水
pet_7786, 3388, 按摩, 痠痛
pet_15678, 3412, 開冰箱, 吃東西
pet_864, 3360, 轉台, 對準電視
pet_8827, 3365, 瓦斯, 瓦斯行
pet_356, 3388, 戴耳機, 開音樂
pet_7786, 3388, 噴肌樂, 痠痛
pet_9844, 3355, 缺水, 死亡
pet_6922, 3360, 去餐廳, 訂位
pet_15881, 3412, 領錢, 去郵局
pet_15881, 3380, 錢, 帶錢包
pet_15837, 3412, 洗手, 濕搓沖捧擦
pet_15853, 3360, 放音樂, 開電腦
pet_15853, 3360, 放音樂, 開音響
pet_15879, 3365, 菜藍, 菜籃族
pet_15660, 3412, 開音樂, 放cd
pet_15637, 3412, 出門買, 走路
pet_7167, 3360, 哭, 難過
pet_15748, 3365, 鍵盤, 宅
pet_864, 3380, 門把, 關門
pet_386, 3365, 洗面乳, 生活
pet_386, 3365, 洗面乳, 清潔用品
pet_15660, 3365, 肥皂, 清潔用品
pet_15637, 3365, 錢包, 裝錢
pet_15657, 3380, 水龍頭, 用水
pet_15657, 3380, 水桶, 用水
pet_15656, 3380, 手, 打開水龍頭
pet_15834, 3360, 開電扇, 插電
pet_15651, 3380, 洗髮乳, 抹洗髮乳
pet_15651, 3380, 洗髮精, 抹洗髮乳
pet_15705, 3388, 睡覺, 拿枕頭
pet_8545, 3356, 生日, 開心
pet_2609, 3356, 生日, 開心
pet_15881, 3388, 看書, 躺在床上
pet_15680, 3380, 手, 裝水
pet_15662, 3360, 洗米, 買米
pet_15898, 3380, 愛, 找CD
pet_15898, 3380, 行動, 找CD
pet_15881, 3360, 大叫, 吃喉糖
pet_15773, 3380, 手, 關電燈
pet_15773, 3380, 按鈕, 關電燈
pet_15810, 3380, 嘴巴, 喝雞精
pet_15810, 3380, 舌頭, 喝雞精
pet_15840, 3380, 手, 戴眼罩
pet_15810, 3380, 腳, 蓋棉被
pet_15809, 3360, 開音響, 開開關
pet_15840, 3380, 眼藥水, 眼睛張不開
pet_15677, 3380, 床, 躺下
pet_15677, 3380, 枕頭, 躺下
pet_15677, 3380, 被子, 躺下
pet_7167, 3412, 煮菜, 切菜
pet_15705, 3380, 提款卡, 提款
pet_15898, 3380, 希望, 找CD
pet_7167, 3412, 煮菜, 洗菜
pet_15637, 3412, 泡泡麵, 加熱水
pet_15669, 3380, 電腦, 看新聞
pet_15637, 3412, 先刷牙, 漱口
pet_6922, 3360, 開火, 開瓦斯
pet_15840, 3380, 眼皮, 閉眼
pet_5227, 3360, 吹電扇, 插電
pet_15662, 3380, 袖子, 哭
pet_15662, 3380, 棉被, 哭
pet_15695, 3380, 機車, 出去買
pet_15681, 3360, 穿泳褲, 脫衣服
pet_15893, 3360, 穿泳褲, 拿泳褲
pet_15637, 3360, 喝, 拿杯子
pet_15898, 3380, 電話, 找朋友一起
pet_7179, 3380, 身體, 翻身
pet_15685, 3365, 電腦, 科技
pet_15645, 3365, 喉嚨, 脖子
pet_15898, 3380, 勇氣, 找CD
pet_15651, 3412, 睡覺, 失眠
pet_386, 3412, 睡覺, 失眠
pet_15849, 3412, 刷牙洗臉, 開水
pet_15645, 3380, 網路, 無聊
pet_15785, 3387, 學會套利, 很多錢
pet_15785, 3387, 學會套利, 很多錢
pet_864, 3356, 興奮, 笑
pet_15824, 3393, 貓, 老鼠
pet_13483, 3393, 貓, 老鼠
pet_15673, 3415, 生病時, 吃藥
pet_15651, 3415, 生病時, 吃藥
pet_15785, 3387, 學會賺錢, 很多錢
pet_15785, 3387, 學會賺錢, 很多錢
pet_15810, 3357, 撒謊, 心虛
pet_15810, 3357, 撒謊, 心虛
pet_2695, 3392, 學生, 責罵
pet_2695, 3392, 學生, 責罵
pet_15637, 3365, 風扇, 生活用品
pet_15637, 3365, 風扇, 生活用品
pet_15637, 3365, 風扇, 天氣熱
pet_15637, 3365, 風扇, 天氣熱
pet_15637, 3365, 風扇, 生活必需品
pet_15637, 3365, 風扇, 生活必需品
pet_15637, 3365, 風扇, 生活
pet_15637, 3365, 風扇, 生活
pet_15637, 3365, 網路, 生活必需品
pet_15637, 3365, 網路, 生活必需品
pet_15637, 3365, 網路, 網際網路
pet_15637, 3365, 網路, 網際網路
pet_15637, 3365, 網路, 宅男
pet_15637, 3365, 網路, 宅男
pet_15898, 3360, 買米, 付錢
pet_15637, 3360, 買米, 付錢
pet_15637, 3365, 涼席, 席子
pet_15637, 3365, 涼席, 席子
pet_15637, 3365, 涼席, 睡眠用品
pet_15637, 3365, 涼席, 睡眠用品
pet_15637, 3365, 涼席, 寢具
pet_15637, 3365, 涼席, 寢具
pet_15645, 3365, 丹田, 腹部
pet_15645, 3365, 丹田, 腹部
pet_15645, 3365, 丹田, 肚子
pet_15645, 3365, 丹田, 肚子
pet_15645, 3365, 丹田, 穴道
pet_15645, 3365, 丹田, 穴道
pet_15651, 3360, 放洗澡水, 脫衣服
pet_15651, 3360, 放洗澡水, 脫衣服
pet_15651, 3360, 放洗澡水, 準備浴巾
pet_15651, 3360, 放洗澡水, 準備浴巾
pet_15651, 3360, 放洗澡水, 上廁所
pet_15651, 3360, 放洗澡水, 上廁所
pet_15651, 3360, 放洗澡水, 轉開關
pet_15651, 3360, 放洗澡水, 轉開關
pet_15651, 3365, 油, 油缸
pet_15651, 3365, 油, 油箱
pet_15651, 3365, 油, 鹹酥雞
pet_15651, 3380, 洗衣精, 準備換洗衣物
pet_15651, 3380, 洗衣架, 準備換洗衣物
pet_15651, 3380, 洗衣桶, 準備換洗衣物
pet_15651, 3380, 手, 準備換洗衣物
pet_15651, 3380, 手, 準備換洗衣物
pet_15651, 3380, 眼睛, 準備換洗衣物
pet_15651, 3380, 眼睛, 準備換洗衣物
pet_15651, 3360, 拿飯匙, 洗手
pet_15652, 3360, 拿飯匙, 洗手
pet_15660, 3388, 脫衣服, 近浴室
pet_15660, 3388, 卸妝, 近浴室
pet_15660, 3388, 開熱水, 近浴室
pet_15660, 3388, 裝死, 近浴室
pet_15660, 3388, 裝死, 近浴室
pet_15660, 3360, 洗手, 捲袖子
pet_15660, 3360, 洗手, 捲袖子
pet_15660, 3360, 洗手, 找媽嗎
pet_15660, 3360, 洗手, 找媽嗎
pet_15840, 3365, 舌頭, 頭
pet_15660, 3365, 舌頭, 頭
pet_15834, 3365, 杯, 家具
pet_15670, 3365, 杯, 家具
pet_15834, 3365, 杯, 生活用品
pet_15670, 3365, 杯, 生活用品
pet_15810, 3365, 嘴, 吃飯
pet_15670, 3365, 嘴, 吃飯
pet_15810, 3365, 嘴, 說話
pet_15670, 3365, 嘴, 說話
pet_15837, 3365, 飯匙, 吃飯
pet_15018, 3365, 飯匙, 吃飯
pet_15673, 3365, 水, 生存
pet_15673, 3365, 水, 生存
pet_15673, 3365, 水, 宇宙
pet_15673, 3365, 水, 宇宙
pet_15673, 3365, 水, 大地
pet_15673, 3365, 水, 大地
pet_7167, 3415, 球場, 玩球
pet_7167, 3415, 球場, 玩球
pet_15018, 3388, 戴眼鏡, 看準
pet_15018, 3388, 戴眼鏡, 看準
pet_15660, 3365, 計算機, 電腦
pet_15681, 3365, 計算機, 電腦
pet_15898, 3380, 手, 換睡衣
pet_15677, 3380, 手, 換睡衣
pet_99, 3412, 穿睡衣, 想睡覺
pet_99, 3412, 穿睡衣, 想睡覺
pet_99, 3412, 穿睡衣, 到床上休息
pet_99, 3412, 穿睡衣, 到床上休息
pet_15651, 3360, 付錢, 拿錢
pet_15651, 3360, 付錢, 拿錢
pet_15651, 3360, 付錢, 拿帳單
pet_15651, 3360, 付錢, 拿帳單
pet_15651, 3360, 付錢, 找老闆
pet_15651, 3360, 付錢, 找老闆
pet_15651, 3360, 付錢, 領錢
pet_15651, 3360, 付錢, 領錢
pet_6493, 3388, 轉開, 開水龍頭
pet_6493, 3388, 轉開, 開水龍頭
pet_6493, 3388, 扭開, 開水龍頭
pet_6493, 3388, 扭開, 開水龍頭
pet_6493, 3388, 往左開, 開水龍頭
pet_6493, 3388, 往左開, 開水龍頭
pet_6493, 3380, 胡椒粉, 加入調味粉包
pet_6493, 3380, 辣椒粉, 加入調味粉包
pet_6493, 3380, 七味粉, 加入調味粉包
pet_6493, 3380, 咖哩粉, 加入調味粉包
pet_6493, 3380, 鹽巴, 加入調味粉包
pet_15651, 3365, 腿, 你
pet_15651, 3365, 腿, 你
pet_15651, 3355, 腳痠, 腳痛
pet_15651, 3355, 腳痠, 腳痛
pet_15651, 3355, 腳痠, 坐下
pet_15651, 3355, 腳痠, 坐下
pet_15651, 3355, 腳痠, 想休息
pet_15651, 3355, 腳痠, 想休息
pet_15834, 3365, 盤, 餐具
pet_15651, 3365, 盤, 餐具
pet_15840, 3360, 拿碗, 洗手
pet_15673, 3360, 拿碗, 洗手
pet_15669, 3404, 不舒服, 頭痛
pet_15669, 3404, 不舒服, 頭痛
pet_15669, 3404, 身體的警訊, 頭痛
pet_15669, 3404, 身體的警訊, 頭痛
pet_15669, 3404, 偏頭痛, 頭痛
pet_15669, 3404, 偏頭痛, 頭痛
pet_11328, 3389, 聽音樂, 想哭
pet_15660, 3377, 選手, 公園
pet_15660, 3377, 選手, 公園
pet_15660, 3377, 選手, 雨刷
pet_15660, 3377, 選手, 雨刷
pet_7786, 3365, 衣服, 布料
pet_7786, 3365, 衣服, 布料
pet_7786, 3365, 衣服, 必需品
pet_7786, 3365, 衣服, 必需品
pet_7786, 3365, 衣服, 日常用品
pet_7786, 3365, 衣服, 日常用品
pet_7786, 3356, 很飽, 運動一下
pet_7786, 3356, 很飽, 運動一下
pet_15645, 3380, 冷氣機, 看電視
pet_15645, 3380, 冷氣機, 看電視
pet_15645, 3380, 電暖爐, 看電視
pet_15645, 3380, 電暖爐, 看電視
pet_2695, 3392, 學生, 鞭打
pet_2695, 3392, 學生, 鞭打
pet_2695, 3365, 花蕊, 花
pet_2695, 3365, 花蕊, 花
pet_2695, 3365, 花蕊, 生殖
pet_2695, 3365, 花蕊, 生殖
pet_2695, 3365, 花蕊, 植物
pet_2695, 3365, 花蕊, 植物
pet_2695, 3365, 花蕊, 大自然
pet_2695, 3365, 花蕊, 大自然
pet_15785, 3387, 學會投資, 很多錢
pet_15785, 3387, 學會投資, 很多錢
pet_15660, 3353, 天氣冷, 打瞌睡
pet_15660, 3353, 天氣冷, 打瞌睡
pet_15660, 3353, 有蟑螂, 跳起
pet_15660, 3353, 有蟑螂, 跳起
pet_15660, 3353, 體育考試, 跳起
pet_15660, 3353, 體育考試, 跳起
pet_15660, 3353, 跳高, 跳起
pet_15660, 3353, 跳高, 跳起
pet_15700, 3357, 雪, 冷
pet_15665, 3357, 雪, 冷
pet_15810, 3355, 吃飯, 噁心
pet_15810, 3355, 吃飯, 噁心
pet_15810, 3355, 吃飯, 頭昏
pet_15810, 3355, 吃飯, 頭昏
pet_14568, 3412, 上網, 網拍
pet_14568, 3412, 上網, 網拍
pet_14568, 3412, 上網, 上批踢踢
pet_14568, 3412, 上網, 上批踢踢
pet_386, 3377, 自行車, 捷安特
pet_386, 3377, 自行車, 捷安特
pet_15677, 3399, 哈哈, 大笑
pet_356, 3399, 哈哈, 大笑
pet_356, 3377, 喜愛唸書的人, 低收入戶
pet_356, 3377, 喜愛唸書的人, 低收入戶
pet_356, 3377, 辛苦的爸媽, 低收入戶
pet_356, 3377, 辛苦的爸媽, 低收入戶
pet_356, 3377, 醫生, 署立花蓮醫院
pet_356, 3377, 醫生, 署立花蓮醫院
pet_356, 3377, 護士, 署立花蓮醫院
pet_356, 3377, 護士, 署立花蓮醫院
pet_356, 3377, 病人, 署立花蓮醫院
pet_356, 3377, 病人, 署立花蓮醫院
pet_356, 3377, 病床, 署立花蓮醫院
pet_356, 3377, 病床, 署立花蓮醫院
pet_15737, 3383, 大雄, 吃飯
pet_15737, 3383, 大雄, 吃飯
pet_14282, 3375, 主機板, 門
pet_196, 3375, 主機板, 門
pet_386, 3356, 分心, 犯錯
pet_386, 3356, 分心, 犯錯
pet_15872, 3356, 恨, 報仇
pet_15662, 3356, 恨, 報仇
pet_15672, 3370, 跑步, 消遣
pet_15672, 3370, 跑步, 消遣
pet_15810, 3357, 撒謊, 失望
pet_15810, 3357, 撒謊, 失望
pet_15810, 3357, 撒謊, 被責罵
pet_15810, 3357, 撒謊, 被責罵
pet_15810, 3357, 撒謊, 傷害
pet_15810, 3357, 撒謊, 傷害
pet_15748, 3370, 吃飯, 娛樂
pet_15660, 3370, 吃飯, 娛樂
pet_15760, 3390, 妖怪, 人類
pet_15760, 3390, 妖怪, 人類
pet_15810, 3389, 買東西, 快樂
pet_15810, 3389, 買東西, 快樂
pet_6493, 3366, 眼, 眼睛
pet_6493, 3366, 眼, 眼睛
pet_6493, 3366, 眼, 眼睫毛
pet_6493, 3366, 眼, 眼睫毛
pet_6493, 3366, 眼, 眼珠子
pet_6493, 3366, 眼, 眼珠子
pet_6493, 3366, 眼, 瞳孔
pet_6493, 3366, 眼, 瞳孔
pet_6493, 3366, 眼, 水晶體
pet_6493, 3366, 眼, 水晶體
pet_339, 3378, 小說, 書店
pet_8827, 3378, 小說, 書店
pet_15778, 3404, 水開了, 開水滾了
pet_15665, 3404, 水開了, 開水滾了
pet_15681, 3353, 夏天, 吃涼麵
pet_15722, 3353, 夏天, 吃涼麵
pet_6493, 3389, 吃烤雞, 吃飯
pet_6493, 3389, 吃烤雞, 吃飯
pet_6493, 3389, 吃烤肉, 吃飯
pet_6493, 3389, 吃烤肉, 吃飯
pet_15712, 3357, 火車, 煙
pet_15712, 3357, 火車, 煙
pet_15712, 3370, 女朋友, 天使
pet_15712, 3370, 女朋友, 天使
pet_15712, 3370, 愛情, 天使
pet_15712, 3370, 愛情, 天使
pet_15712, 3370, 親情, 天使
pet_15712, 3370, 親情, 天使
pet_15712, 3370, 友情, 天使
pet_15712, 3370, 友情, 天使
pet_64, 3387, 唸書, 賺錢
pet_64, 3387, 找工作, 賺錢
pet_15872, 3380, 桌子, 打瞌睡
pet_10369, 3380, 桌子, 打瞌睡
pet_15672, 3370, 牛排, 餐點
pet_64, 3370, 牛排, 餐點
pet_10832, 3354, 放屁, 舒服
pet_15656, 3375, 機車, 屋子
pet_10806, 3375, 機車, 屋子
pet_11423, 3366, 杯子, 不鏽鋼
pet_9880, 3366, 杯子, 不鏽鋼
pet_12329, 3356, 熬夜, 睡覺
pet_10806, 3412, 孤單, 出門走走
pet_10817, 3357, 桌子, 椅子
pet_342, 3383, 狗, 游泳
pet_1746, 3415, 期中考, 讀書
pet_10469, 3392, 大人, 小孩
pet_4238, 3389, 打電話, 難過
pet_15872, 3354, 毒品, 興奮
pet_1746, 3356, 破關, 打電動
pet_11534, 3412, 打電話, 喂
pet_15675, 3356, 用功, 讀書
pet_13204, 3395, 貓, 狗
pet_9608, 3395, 貓, 狗
pet_11834, 3393, 貓咪, 老鼠
pet_15700, 3380, 停車格, 停車
pet_11696, 3380, 停車格, 停車
pet_15717, 3357, 打電話, 好運
pet_15717, 3357, 打電話, 麻煩
pet_10842, 3370, 唱歌, 發洩
pet_10842, 3388, 看電視, 唱歌
pet_5459, 3385, 沒錢, 愛花錢
pet_8758, 3384, 頭, 癢
pet_15898, 3356, 愛, 希望
pet_12380, 3360, 洗臉, 裝水
pet_10596, 3412, 車禍, 叫警察
pet_15748, 3387, 先有錢, 小孩
pet_10832, 3387, 先有錢, 小孩
pet_15748, 3370, 吃飯, 奢侈
pet_10641, 3370, 吃飯, 奢侈
pet_7357, 3412, 洗澡, 沖熱水
pet_10698, 3399, 吃飯, 必要
pet_15660, 3383, 下課, 聊天
pet_10593, 3383, 下課, 聊天
pet_15837, 3378, 沙子, 沙漠
pet_15837, 3378, 仙人掌, 沙漠
pet_10469, 3412, 聖誕節, 寄聖誕卡
pet_7357, 3357, 生病, 感冒
pet_10211, 3356, 吃壞東西, 拉肚子
pet_11915, 3365, 果汁, 飲料
pet_5227, 3385, 洗澡, 不舒服
pet_9071, 3387, 運動, 小蠻腰
pet_15837, 3378, 駱駝, 沙漠
pet_11001, 3370, 家人, 負擔
